6.221951220437815788e-01,3.607024869319510607e-01,1.733753467147678418e-01,9.029319388496107601e-01
1.808976095154344321e-01,4.540143132420226824e-01,4.568419951703420745e-01,3.756463003052471494e-01
2.561737364110446835e-01,6.411591374761269613e-01,1.953684488820641718e-01,1.374004529672764319e-01
6.134288146928986718e-01,8.610493352551480406e-01,6.614788494327306090e-02,9.641275309234210722e-01
3.646471506729079826e-01,2.893106343377872536e-01,4.905557713827070065e-01,3.048444974217290326e-02
1.918117228714327771e-01,7.319071611762000273e-01,1.364597766972429627e-01,5.533676524550280584e-01
5.097850964441319466e-01,5.837136981624401200e-01,6.905982074122312131e-01,8.790511580339852582e-01
7.806650271564644639e-01,5.436795220355039593e-02,3.798841649274902199e-01,3.776023452870665986e-01
9.121648962565259700e-01,5.623077057940948364e-01,1.472810132321278331e-01,7.130247992166157678e-01
4.954890984762450046e-01,4.117066371863031815e-02,2.529938182132930313e-01,9.386141435923626153e-01
2.518069656606438667e-01,9.809307794064919817e-01,8.971442443022851210e-01,3.397931645062153283e-01
4.443333362350920801e-03,2.226696654662319030e-01,4.303820983712989268e-01,9.195631154277261743e-02
6.812036817114462961e-01,2.702381217020356496e-01,7.769173791515222582e-01,5.767590870846772688e-03
3.220356213395084710e-01,7.708138336577544658e-01,8.321762284809752774e-01,6.083678032847807948e-01
4.393553556304958807e-01,8.169196252528085900e-01,1.356718121399929089e-01,7.138125983635212890e-02
6.983077770358032677e-01,5.878196987950276009e-01,5.009378878502886989e-01,9.880709807810021950e-01
7.050239158068281053e-01,4.454576995359995628e-01,3.957286418255735461e-01,2.446776125261850288e-01
1.407994871349005361e-02,7.685802880382401892e-01,1.856964513959370455e-01,3.992484049261656454e-01
1.996754246053942250e-01,5.600197559122583879e-01,1.297692835916675058e-01,6.501228018589282343e-01
6.745372825966525765e-01,9.113013324747643029e-02,1.525307610667544500e-01,7.354722520849850120e-01
2.182583517545514384e-01,5.033633486142534696e-01,2.766474562770225853e-01,9.073587136933151109e-01
2.171526652893843723e-01,2.731903110129312306e-01,4.739234902212364764e-01,5.091220839623704641e-01
7.634115818257121155e-01,5.157761139297029063e-01,7.636063498635546898e-01,6.657987612357214591e-01
8.738929504235937173e-02,9.281552902721923459e-03,9.303672994896484694e-01,6.046608939473470112e-01
7.389839809351071986e-01,7.247281870429744810e-01,7.550654780313448278e-02,2.607561490469031407e-01
1.944324580780026901e-01,5.911723331071564447e-01,1.103121705611944670e-01,3.437150454599737781e-01
1.025500593152697260e-01,2.732895644439338190e-01,9.365017837550813073e-01,7.948201097666093284e-01
7.004063351056621922e-02,8.344023065186475518e-01,7.094150099465773573e-01,6.552951219935286842e-01
4.407758592606116910e-01,4.171538495345205044e-01,3.460898635683351543e-01,1.879261398299342245e-01
1.242776571839322441e-01,5.313359513015423197e-01,2.876493532558166422e-01,6.743887241403424548e-01
4.657885139058796087e-01,9.469107897166524346e-01,3.690177265125331729e-01,3.050809547027130142e-01
9.223815209181701613e-01,2.185827541058165124e-01,6.472321705437298345e-01,3.028231863089585474e-01
2.138198538329868503e-01,3.499287632287995109e-01,2.016914501932569603e-01,8.010623536891231522e-01
9.643603550340631436e-01,1.825228004242982482e-01,4.923122707810924092e-01,9.891716438115419896e-01
3.021592407951196879e-01,1.343050050010479168e-01,3.210114459134945086e-01,9.873245580175015190e-01
5.100393415027620891e-01,8.908614375692025522e-01,6.969485736341265447e-01,2.209276379492283171e-01
2.663841207737370764e-01,2.640859723947752702e-02,5.263730844844424217e-01,9.617571304859859893e-01
1.185252831880829749e-01,8.838196757544789506e-01,5.682573362291458707e-01,7.371313332777319483e-01
9.440681480706258899e-02,4.102443755486522292e-01,2.449368197603402075e-01,6.027162045154821346e-01
2.533249753318546071e-01,2.272922758740639759e-01,7.821081432509031650e-01,3.974884749828860864e-01
1.558992847995820386e-01,1.275293991064068155e-01,6.280279510983328706e-01,1.369818967732711057e-01
7.029616364621934510e-01,7.382421470663581564e-01,3.689674124417134937e-01,5.283379331354824959e-01
2.949878710411332206e-01,9.741533412388289070e-01,2.544872961243519471e-01,4.695744098617649076e-01
5.894668826877339507e-01,2.961973604270956573e-01,7.308357532681111213e-01,3.596848965316090663e-03
8.608014404577374323e-01,3.014899925438284667e-01,8.241965560309602035e-01,5.898202301729855712e-01
2.747151569677501737e-01,6.611079890343403154e-01,4.917565350856576423e-01,4.576421064588696019e-01
3.283033071316932006e-01,3.669817145335149133e-01,6.578414577129149121e-01,5.327589801393946001e-01
2.069642072704036551e-01,7.352643246885540718e-01,5.401759406130511865e-01,3.061959646335300489e-01
6.204741119452229503e-01,1.089546428812093737e-01,4.034109077085713535e-01,5.963794988622669324e-01
3.573799186168489239e-01,3.421380189913714176e-02,8.497961507791625957e-01,5.222683492987785225e-01
3.915373563312324334e-01,5.616574869492940714e-01,8.651158499080680020e-01,6.473721804173692140e-01
8.471610485799879742e-01,5.200976577906050169e-01,8.588772600470107044e-02,4.374785669947837130e-01
5.471347012349839778e-01,4.668384634009222767e-01,2.174866517951075107e-01,1.744275305963413070e-01
3.290022704889398186e-01,3.014613290105114807e-01,6.991905172527836942e-01,9.314696880678919877e-01
1.493435595468768362e-01,9.413496303389702335e-01,8.560055526074878962e-01,8.503076704692594801e-01
5.668073240275618430e-01,8.927180558581461201e-01,2.785240835000341031e-01,1.191880166286413134e-01
4.867247730109616199e-01,7.552890381462490366e-01,4.162889861694621940e-01,2.228765752742700723e-02
1.553237559104858612e-02,2.368332451557407792e-01,4.702568759871874615e-01,8.014011352935367372e-01
7.076205155994492735e-01,2.528963336079782520e-01,5.844604045584955720e-03,7.252443759826897596e-01
1.342350604835982342e-01,2.597629754685989445e-01,2.935102922039038997e-01,8.990287562729433191e-01
7.636940175033704037e-01,2.967737784896684605e-02,9.191376801671331531e-01,5.920611312627758194e-01
4.845598694792918604e-01,4.212660898146975974e-01,8.857633861805254138e-01,3.035038106551912751e-01
4.420005667541745398e-01,1.863437283933467858e-01,6.554176835215240748e-01,8.881735846698185499e-01
8.120597253286720996e-01,9.924425190074941394e-01,1.089239571907377746e-01,1.557675445889126209e-01
2.107032674723534615e-01,9.238314838349772629e-01,5.059323781228339811e-01,2.570323426968162961e-01
8.220185377025698292e-01,3.513786804455474311e-01,6.790733279272695988e-01,2.919796156594424152e-01
4.459683889166672355e-01,1.979864020132149349e-02,6.081832905730418792e-01,4.536761124830741565e-01
7.367140764974648981e-01,9.547204157592146245e-01,5.719413721976824849e-01,4.256909912424013953e-01
6.496086744482065800e-02,5.893439834292448776e-01,6.486408564215195849e-02,3.155400723474880431e-01
3.818061605415625781e-01,1.684722313240168967e-01,2.052109069674417086e-01,1.766899746472606614e-01
7.215699205537815519e-01,9.747863618583173517e-01,7.105489610376309884e-01,5.103489178834880180e-01
5.920313742632576925e-02,9.707591534026438485e-02,5.912650390184006621e-01,5.309553782023694879e-01
9.102123004342620449e-01,8.772502468498670769e-01,4.589693570243708054e-01,9.420846501773200155e-01
9.861824392790637939e-01,5.654439897893936973e-02,3.918543919285510935e-02,5.446050503302169998e-01
9.379408480608666387e-01,6.901757699307151661e-01,8.013958246670530583e-01,1.338908127761462286e-01
6.308150889882947476e-01,9.985033057260634948e-01,4.425957954333543665e-01,5.699430888012431140e-01
2.437780741225552550e-01,9.484122188401749032e-01,3.379482251385244052e-01,5.159103088376025825e-01
9.386477784072739805e-01,2.606162341758636591e-01,1.724258269589216130e-01,5.358442571718134984e-01
8.294132144085573088e-01,5.466718774185983509e-01,5.501366243369001374e-01,3.520767201470973440e-01
9.595150264492107173e-01,6.378862395133857444e-01,5.346477626412213802e-01,2.698912469793391944e-01
2.747628242853832337e-01,9.038385812234316363e-01,3.381981917736340826e-01,7.780529658962098694e-02
3.003450938067804277e-01,8.143838132853680190e-01,8.489874109606297958e-01,4.821686660919277667e-01
1.191811382172215383e-01,1.461491227867754983e-01,7.224733982102310437e-01,7.824026989977371782e-01
4.207462521114656573e-01,9.951468621521156743e-01,9.092763638931612435e-01,7.933448377177831912e-01
9.343958864516775931e-01,2.050964037836378040e-02,8.321375378583922844e-01,7.069837214225704880e-02
3.417252292316139695e-01,6.994648931637591494e-01,8.669090639045426983e-01,2.010858929412151497e-02
9.623708106763606551e-01,7.231902475086537940e-01,2.968105678935140102e-01,6.197488830904342993e-01
2.093423865761601110e-01,1.990663566045495214e-01,1.639965314482837444e-01,8.596355049573883855e-01
7.224708101923993375e-02,6.041688094357855476e-02,5.746468049804301925e-01,8.557190861023324935e-01
6.720269454450220614e-01,5.937735723939288057e-01,1.669288028283109071e-01,9.899732722570641075e-01
4.871684499511906852e-01,7.492418319560179008e-01,8.528516734212286954e-01,7.659565065816427154e-01
8.284625443705140313e-02,7.803393848675577171e-01,3.027393426320333925e-01,3.566976839241675634e-01
4.248561848534337937e-01,3.948302269567856015e-01,7.133416997800301473e-01,3.415190775649579180e-02
1.076291627918078975e-01,6.958024584723638828e-01,7.578412436302338628e-01,6.302702593121717323e-01
1.724122885682365380e-01,3.445568158392123825e-01,9.879671205707356574e-01,6.372580584629217171e-01
2.344490748811528524e-01,9.753950921663716578e-01,2.947724484494285146e-02,2.398110983804090379e-01
2.696625282248965583e-01,1.588282687981020791e-01,4.425923964657020315e-01,6.946127208355205029e-01
2.718800742426529249e-01,8.310521200832120536e-01,2.561927982541695181e-01,9.735897343740917975e-01
4.758847887466237658e-01,9.025616187100538035e-01,2.632141409153220257e-01,1.459884896033998292e-01
6.885515053660792306e-01,5.046116053198695939e-01,7.963581087070636944e-02,9.821926451153346616e-01
2.265650862205321747e-01,6.938029197052953956e-01,2.253647267579002023e-01,4.023841007560139404e-01
4.769943025779200818e-01,2.238789268788914377e-01,4.416676109824648755e-01,1.700700220164694798e-01
6.956582937874101757e-01,1.851201645182924960e-01,2.415612410803507082e-01,8.445036129364899002e-01
9.789983696796766832e-02,2.812890666648093507e-01,1.279682368362097256e-01,8.314417279763897106e-02
3.204048473276372988e-01,6.619076640858833072e-01,5.489253072082322937e-01,5.849232798236775333e-01
3.925110146717536441e-01,3.931735922090195956e-02,3.012955574259705838e-01,8.144536928332664072e-01
7.429212219605342282e-01,3.028203854949850227e-01,9.262629904780835810e-01,4.706073010153711822e-01
3.621741746690464447e-01,7.248013999964093568e-01,2.569129784515226111e-01,6.332615761192452730e-01
5.365524905495544505e-02,2.767992975693034374e-01,9.806674569746051118e-01,9.689592551976498047e-01
1.055662230553627845e-01,7.926587442200424549e-01,2.911745275939520150e-01,1.265804295440596805e-01
4.850495453875878216e-01,9.564120174746946201e-01,7.661903816662446465e-01,4.183528275351651171e-01
2.122936345944892444e-01,7.380534449432850641e-01,7.215307111478719282e-01,5.830239131425090093e-01
8.094741165463444910e-01,4.586905553267752733e-01,9.934994951666373808e-01,3.279177280147417273e-01
4.474264870786573978e-01,6.136457908395234195e-01,5.366176065222475478e-01,2.328849707982305617e-03
4.331678338419617802e-01,7.162274356732590830e-01,8.968788807367120697e-01,9.270651405772026843e-01
1.611571485788885205e-01,7.002013193317671025e-01,4.838482847824288058e-04,6.778453730264544230e-02
8.371789488192471484e-02,5.951349532813162702e-01,3.426467891038279534e-01,4.042424371798747362e-01
2.256334540662729982e-02,1.790484181627294280e-01,5.219828598938105468e-01,7.465063990243370196e-01
8.295488399341837127e-01,2.679016886147669307e-01,8.765127927049656265e-01,2.974795621642769561e-01
5.537574066117738614e-01,3.219553078369260524e-01,7.238493159881038697e-01,3.720373568714882007e-01
2.115145244964895532e-01,2.914164928683238287e-02,5.326227561913517983e-01,2.338884911178144010e-01
2.924722714469274454e-01,8.183690717893168376e-01,2.896411788083703698e-01,8.360350786200253514e-01
3.810141709323898729e-01,1.243527719772106188e-01,5.941451187864160710e-01,8.905625267555368207e-01
7.425779806962896634e-01,6.659966736303646329e-01,2.534028487696295961e-01,3.547222609117910430e-01
5.612136443784506712e-01,3.091517156561105484e-01,2.447321554719716907e-02,2.696015536145573988e-01
7.210529137031854718e-01,9.267140859427115407e-01,4.135974962106965247e-01,3.971894774401822925e-01
6.007689187393057129e-01,9.676306957076674653e-01,6.049397533761390333e-01,9.170190265934282658e-01
4.290302809744555024e-01,5.232480719198095986e-01,5.367809988612229910e-01,7.006375011895457083e-01
9.829084208662309807e-01,1.904372425909953703e-01,9.979121884501463979e-01,6.422727794652061117e-01
7.871352159903961532e-01,9.357255520412298688e-01,4.984072497243395850e-01,8.086978381139378058e-01
2.925488644225672230e-01,1.891788868924815237e-02,8.869826793937813925e-01,2.388100816469848064e-01
8.543845316065957762e-01,9.847694519653510392e-01,9.741668237913281292e-02,5.921000523370411051e-01
7.825576149026619577e-01,9.286635263952136565e-02,9.054500218589496274e-01,2.189610169269378126e-01
5.719160435730386016e-02,2.630715214340000330e-01,6.187298546112756092e-01,8.566546804498618162e-01
1.968438249316348809e-01,9.282241258377125215e-01,8.121703785181569879e-01,3.558641673656340876e-01
1.261976838803257062e-01,1.863086968582514658e-01,3.729883358181219632e-01,6.140513474809041750e-01
5.762407977296581940e-01,7.719848596110577832e-01,6.670581181972704554e-01,7.472076586552013344e-01
1.239305959340969432e-01,4.821241214993248203e-01,3.674285581676270951e-01,6.403093521868712390e-01
4.771175849461779528e-01,1.928072395928946969e-01,1.149026376483371914e-01,2.462654061683333673e-02
9.510112586225354381e-01,1.993098560851880308e-02,9.472896684136589140e-02,9.551298801712425623e-01
1.982494858194346898e-01,1.968464786967266678e-01,4.011268964283077887e-01,6.013437632013508560e-01
8.333041354422245917e-01,9.979475843927743117e-01,5.839063781380708917e-01,6.082473226865847682e-02
6.425751102966424932e-01,1.770424850081613322e-01,7.711537311192411259e-01,1.659512390712115648e-01
7.589645924093900708e-01,5.279595294266159478e-01,4.935854145697365913e-01,8.658054995098170004e-01
6.228089799539162641e-01,3.943645423253623328e-01,1.659712584968633386e-01,4.074440759483102248e-01
8.805951442872771429e-01,9.051705770711188093e-01,3.670761762700719411e-01,1.184992712809310733e-01
2.372819857652365139e-01,5.163016179595630861e-01,8.545776051207403246e-01,6.409290016663349299e-01
3.691813443480532753e-01,4.708384904401724524e-01,6.885441592891815565e-01,9.635040682167390624e-01
7.644429836026005454e-01,7.616311922073054630e-01,9.393711823465494826e-01,8.235754990360051320e-01
3.784134688544900094e-01,3.429093936155274136e-01,9.313482894758681185e-01,4.807927216467199338e-01
6.264026531047047763e-01,4.090390494884387218e-01,4.282757270304725639e-01,5.219237597736987588e-01
4.961486941887456315e-01,9.617513752103288294e-01,7.217080708586116611e-01,3.821133538134934282e-01
3.482552200849757806e-01,6.117239425302830602e-01,1.785223934877270269e-01,2.878665092979177942e-01
3.378347650129437385e-01,4.358234727844290113e-01,5.308788505924358914e-01,6.227111123709599960e-01
8.051392543287986259e-01,7.089448131832143396e-01,9.730708374695885565e-01,5.328906543146459951e-01
7.449709144172166342e-01,2.055052131260229897e-01,1.651136737145683098e-01,7.318177291004923646e-01
2.535964586626826556e-01,7.513875772259220875e-01,5.687462995875733895e-01,6.477030490401802787e-01
1.259792304640365845e-01,5.362946168504361122e-01,9.573686800078254899e-01,7.996789479275128176e-01
9.427377572478896628e-01,4.460238787382603265e-01,1.914190709000498369e-01,3.193895693022352766e-02
1.093901827427612439e-01,6.845513318576138539e-01,6.308348303569112359e-01,2.451180769676241100e-01
5.234934910497757166e-03,2.811971137029263268e-01,2.731826848476670566e-01,5.203784103297582897e-01
6.981819796309483017e-01,3.578132916356331350e-01,5.464170392949114774e-01,3.304304168867219227e-01
5.053918787610818253e-01,9.100339002507240593e-02,4.889475098875936121e-01,6.435727283106794649e-01
8.097816810995460690e-01,3.061594070590020200e-01,6.226717880805996419e-01,4.230888637675500608e-01
4.995648318928118670e-01,6.188500731873340932e-01,8.603038469843061753e-01,3.220226724228378856e-01
6.583958841547044027e-01,3.092685713983717166e-01,4.620451158635456856e-01,8.852203756621892516e-01
2.391855068027800568e-01,3.762157032454999106e-01,1.579657301993681040e-01,8.181768052025171212e-01
8.587723305591564715e-01,7.393208261153686456e-01,6.690061453619922105e-02,6.141866654435129691e-01
1.633719233102692847e-01,9.833940740783531087e-01,1.669214942953266556e-01,3.641042741075772859e-01
2.020852844576959129e-02,6.664200301821174843e-01,8.550413780860822710e-01,6.772464011792986849e-01
7.841496473036674297e-01,5.652856640980381542e-01,2.025379864854993661e-01,7.779383546667673066e-02
6.253999143019693951e-01,7.021257420584096076e-01,4.762779486286659036e-01,5.890613032849216779e-01
1.774129974236560159e-01,3.598305781386212931e-02,9.035360184015461815e-01,7.328727962933477835e-01
2.116661447015426578e-01,4.149108868876966172e-01,5.909053867421660833e-01,3.121073311632769354e-01
5.088381555678401780e-01,6.641389164040611970e-01,6.657234192436930487e-01,4.916364243996359518e-01
9.389627645597735661e-01,3.043497345004149146e-01,7.770547019644177267e-01,1.830835821506120453e-01
2.041890137993683796e-01,9.550283149725702359e-01,8.362927410260956318e-01,2.507949768618410458e-01
2.262977223709303765e-01,1.801957153363489272e-01,8.840575630805977969e-01,1.180431378889551519e-01
6.471030802138257876e-01,9.776337696704524571e-01,3.039005550979357873e-01,9.691089849828424807e-01
6.755432330682639153e-01,4.830765938822862982e-01,6.338615259667657043e-02,5.106180936491006017e-01
4.170321637203068255e-01,4.931724276017265263e-01,8.037104887445101209e-02,1.678704089686638978e-01
2.524013408996782504e-01,3.902074809768956154e-01,5.011915785182091687e-01,5.791261537045574448e-01
1.742902617928422382e-01,1.476462261438280521e-01,4.739100437970983348e-01,7.822338193759910130e-01
8.595487190559226720e-01,6.385662152575947159e-01,8.690378674476096910e-01,5.966974685579853332e-01
4.818350661647272659e-01,4.511034311033419453e-01,2.602796579541137856e-01,1.203904696184864287e-01
2.390753574758028854e-01,7.002749066162430314e-01,5.800492253324517344e-01,1.795842555708269117e-01
8.190053732425766064e-01,5.811391405088024431e-01,4.757007870502281133e-01,8.970615124333853885e-01
5.559456997651553989e-01,4.379994406352272218e-01,3.820815361728701065e-01,1.676288538462952227e-01
7.149616869248219819e-01,5.948289053192905573e-01,1.981525934518839627e-01,7.700416720348557398e-02
1.162517210048812366e-01,6.907774677608536917e-01,5.846924439319317601e-01,8.066977641571263513e-01
7.720015221126698135e-01,4.293452350665969419e-01,2.361719702497835360e-01,7.803133536077705434e-01
9.226422353040357738e-01,9.570995633194691043e-01,8.482916728810001583e-01,1.649717688558056672e-01
4.076173720954560098e-01,9.251532821499591774e-01,6.245232739105698316e-01,1.586774019929094726e-01
4.806132970995901088e-01,4.781369236956424240e-01,6.234236708892562095e-01,1.294541162964391035e-01
